STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;REF_AREA;Reference area;SEX;Sex2;AGE;Age3;ATTAINMENT_LEV;Educational attainment level;EDUCATION_FIELD;Field of education;MEASURE;Measure4;INCOME;Income5;BIRTH_PLACE;Place of birth;MIGRATION_AGE;Age at migration;EDU_STATUS;Education status;LABOUR_FORCE_STATUS;Labour force status;DURATION_UNEMP;Unemployment duration;UNIT_MEASURE;Unit of measure;STATISTICAL_OPERATION;Statistical operation;WORK_TIME_ARNGMNT;Work time arrangement;QUESTIONNAIRE;Questionnaire name;FREQ;Frequency of observation;TIME_PERIOD;Time period;OBS_VALUE;Observation value;OBS_STATUS;Observation status;CONF_STATUS;Confidentiality status;UNIT_MULT;Unit multiplier;DECIMALS;Decimals6
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2023;;5.070.599.365;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2022;;50.017.204;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2021;;50.316.986;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2020;;50.055.275;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2019;;48.340.187;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2018;;47.431.145;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2017;;463.568;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2016;;45.666.355;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2015;;44.629.398;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2014;;44.224.617;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2013;;43.910.252;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2012;;43.052.437;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2011;;4.244.838;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2010;;41.662.415;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2009;;41.214.626;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2008;;4.110.516;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2007;;40.270.866;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2006;;39.486.282;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2005;;39.054.729;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;USA;United States;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2004;;39.052.998;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2023;;2.592.166.901;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2022;;25;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2021;;24.452.457;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2019;;21.951.159;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2018;;20.780.222;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2017;;20.013.071;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2016;;19.362.528;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2015;;18.020.138;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2014;;16.693.634;;A;Normal value;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2013;;15.907.355;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2012;;15.290.227;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2011;;14.034.094;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2010;;13.118.464;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2009;;12.710.275;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2008;;12.040.659;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2007;;11.290.907;;B;Time series break;;;0;Units;1;One
DATAFLOW;OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA(1.0);Adults' educational attainment distribution, by age group and gender;I;TUR;Türkiye;_T;Total;Y25T64;From 25 to 64 years;ISCED11A_5T8;Tertiary education;_T;Total;POP;Population;_Z;Not applicable;_T;Total;_Z;Not applicable;ED_NED;In education or not in education;POP;Population;_Z;Not applicable;PT_POP_SEX_AGE;Percentage of population in the same sex and age;OBS;Observed;_Z;Not applicable;NEAC;LSO-NEAC regular data collection;A;Annual;2006;;10.919.287;;B;Time series break;;;0;Units;1;One
